date,total,filter,remove,ratio
2022-06-06,39,35,0,0.9
2022-06-08,36,32,0,0.89
2022-06-10,47,44,0,0.94
2022-06-12,46,41,0,0.89
2022-06-14,47,40,0,0.85
2022-06-16,40,39,2,0.98
2022-06-18,34,32,0,0.94
2022-06-20,28,24,0,0.86
2022-06-22,50,45,0,0.9
2022-06-24,43,40,0,0.93
2022-06-26,41,40,0,0.98
2022-06-28,48,42,0,0.88
2022-06-30,34,30,0,0.88
2022-07-02,36,31,0,0.86
2022-07-04,34,30,0,0.88
2022-07-06,38,36,3,0.95
2022-07-08,40,36,0,0.9
2022-07-10,36,34,0,0.94
2022-07-12,33,29,0,0.88
2022-07-14,30,29,0,0.97
2022-07-16,33,32,3,0.97
2022-07-18,36,35,0,0.97
2022-07-20,42,39,0,0.93
2022-07-22,52,47,0,0.9
2022-07-24,59,54,0,0.92
2022-07-26,41,37,0,0.9
2022-07-28,31,27,0,0.87
2022-07-30,43,41,2,0.95
2022-08-02,43,41,0,0.95
2022-08-04,48,46,0,0.96
2022-08-06,37,36,0,0.97
2022-08-08,48,44,0,0.92
2022-08-10,30,29,1,0.97
2022-08-12,36,32,0,0.89
2022-08-14,38,37,0,0.97
2022-08-16,34,33,0,0.97
2022-08-18,59,53,0,0.9
2022-08-20,40,35,0,0.88
2022-08-22,36,32,0,0.89
2022-08-24,47,40,0,0.85
2022-08-26,46,44,0,0.96
2022-08-28,45,40,1,0.89
2022-08-30,45,41,0,0.91
2022-09-02,57,54,0,0.95
2022-09-04,38,34,0,0.89
2022-09-06,38,37,0,0.97
2022-09-08,40,39,0,0.98
2022-09-10,47,42,2,0.89
2022-09-12,31,27,0,0.87
2022-09-14,34,30,0,0.88
2022-09-16,35,33,0,0.94
2022-09-18,45,44,0,0.98
2022-09-20,41,38,0,0.93
2022-09-22,35,32,3,0.91
2022-09-24,35,34,0,0.97
2022-09-26,38,32,0,0.84
2022-09-28,33,31,0,0.94
2022-09-30,45,42,0,0.93
2022-10-02,44,38,1,0.86
2022-10-04,41,38,0,0.93
2022-10-06,50,45,0,0.9
2022-10-08,35,34,1,0.97
2022-10-10,33,30,0,0.91
2022-10-12,44,41,0,0.93
2022-10-14,31,29,0,0.94
2022-10-16,33,31,0,0.94
2022-10-18,29,27,0,0.93
2022-10-20,26,23,0,0.88
2022-10-22,31,28,0,0.9
2022-10-24,24,23,0,0.96
2022-10-26,28,27,0,0.96
2022-10-28,22,20,0,0.91
2022-10-30,25,23,0,0.92
2022-11-01,21,19,0,0.9
2022-11-03,19,18,0,0.95
2022-11-05,36,33,0,0.92
2022-11-07,34,31,0,0.91
2022-11-09,38,35,0,0.92
2022-11-11,21,20,0,0.95
2022-11-13,28,26,0,0.93
2022-11-15,25,24,0,0.96
2022-11-17,20,18,0,0.9
2022-11-19,20,19,0,0.95
2022-11-21,22,21,0,0.95
2022-11-23,20,18,0,0.9
2022-11-25,17,15,0,0.88
2022-11-27,27,24,0,0.89
2022-11-30,22,20,0,0.91
2022-12-02,21,20,0,0.95
2022-12-04,22,21,0,0.95
2022-12-06,24,22,0,0.92
2022-12-08,20,19,0,0.95
2022-12-10,24,22,0,0.92
2022-12-12,16,15,0,0.94
2022-12-14,19,18,0,0.95
2022-12-16,22,20,0,0.91
2022-12-18,18,16,0,0.89
2022-12-20,22,21,0,0.95
2022-12-22,22,21,0,0.95
2022-12-24,18,17,0,0.94
2022-12-26,25,24,0,0.96
2022-12-28,20,18,0,0.9
2022-12-30,26,25,0,0.96
2023-01-01,16,14,0,0.88
2023-01-03,26,25,0,0.96
2023-01-05,15,14,0,0.93
2023-01-07,25,24,0,0.96
2023-01-09,24,22,0,0.92
2023-01-13,28,26,0,0.93
2023-01-15,36,34,0,0.94
2023-01-17,24,22,0,0.92
2023-01-19,39,37,0,0.95
2023-01-21,35,32,0,0.91
2023-01-23,23,22,0,0.96
2023-01-26,30,27,0,0.9
2023-01-28,28,26,0,0.93
2023-02-01,30,27,0,0.9
2023-02-01,27,25,0,0.93
2023-02-01,25,24,0,0.96
2023-02-01,31,29,0,0.94
2023-02-01,24,22,0,0.92
2023-02-03,33,31,0,0.94
2023-02-05,28,26,0,0.93
2023-02-07,23,22,0,0.96
2023-02-09,31,29,0,0.94
2023-02-11,36,34,0,0.94
2023-02-13,24,23,0,0.96
2023-02-15,34,32,0,0.94
2023-02-17,24,22,0,0.92
2023-02-19,30,27,0,0.9
2023-02-21,26,24,0,0.92
2023-02-23,38,36,0,0.95
2023-02-25,22,21,0,0.95
2023-02-27,30,27,0,0.9
2023-03-01,31,28,0,0.9
2023-03-03,33,31,0,0.94
2023-03-05,28,26,0,0.93
2023-03-07,34,33,0,0.97
2023-03-09,33,31,0,0.94
2023-03-11,27,25,0,0.93
2023-03-13,30,28,0,0.93
2023-03-16,34,32,0,0.94
2023-03-18,22,20,0,0.91
2023-03-20,34,31,0,0.91
2023-03-22,24,23,0,0.96
2023-03-24,36,35,0,0.97
2023-03-26,26,25,0,0.96
2023-04-02,24,23,0,0.96
2023-04-04,31,30,0,0.97
2023-04-06,32,29,0,0.91
2023-04-12,27,26,0,0.96
2023-04-14,37,34,0,0.92
2023-04-16,25,24,0,0.96
2023-04-18,35,33,0,0.94
2023-04-20,29,28,0,0.97
2023-04-22,22,21,0,0.95
2023-04-24,24,23,0,0.96
2023-04-26,36,33,0,0.92
2023-04-30,24,22,0,0.92
2023-05-02,24,23,0,0.96
2023-05-04,24,22,0,0.92
2023-05-06,25,23,0,0.92
2023-05-08,34,33,0,0.97
2023-05-10,28,27,0,0.96
2023-05-12,30,28,0,0.93
2023-05-14,32,30,0,0.94
2023-05-16,22,20,0,0.91
2023-05-18,28,25,0,0.89
2023-05-20,37,35,0,0.95
2023-05-22,22,21,0,0.95
2023-05-24,26,24,0,0.92
2023-05-26,36,33,0,0.92
2023-05-28,24,23,0,0.96
2023-05-30,27,25,0,0.93
2023-06-01,26,24,0,0.92
2023-06-03,27,26,0,0.96
2023-06-05,21,19,0,0.9
2023-06-07,36,34,0,0.94
2023-06-09,29,27,0,0.93
2023-06-09,22,20,0,0.91
2023-06-11,26,24,0,0.92
2023-06-13,27,25,0,0.93
2023-06-15,27,25,0,0.93
2023-06-17,26,25,0,0.96
2023-06-17,24,22,0,0.92
2023-06-17,26,25,0,0.96
2023-06-19,23,21,0,0.91
2023-06-21,22,20,0,0.91
2023-06-23,27,24,0,0.89
2023-06-25,22,21,0,0.95
2023-06-27,32,31,0,0.97
2023-06-29,23,21,0,0.91
2023-07-01,31,30,0,0.97
2023-07-03,25,23,0,0.92
2023-07-05,36,33,0,0.92
2023-07-07,29,28,0,0.97
2023-07-09,27,25,0,0.93
2023-07-11,25,23,0,0.92
2023-07-13,28,26,0,0.93
2023-07-15,30,28,0,0.93
2023-07-17,28,25,0,0.89
2023-07-19,28,26,0,0.93
